PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Ceccarelli, FS; Crozier, RH				Ceccarelli, F. S.; Crozier, R. H.			Dynamics of the evolution of Batesian mimicry: molecular phylogenetic analysis of ant-mimicking Myrmarachne (Araneae : Salticidae) species and their ant models	JOURNAL OF EVOLUTIONARY BIOLOGY			English	Article						Batesian ant mimic; mimicry evolution; Myrmarachne phylogeny	MITOCHONDRIAL-DNA; ELONGATION FACTOR-1-ALPHA; SEQUENCE DIVERGENCE; SPIDERS; TREES; MYRMECOMORPHY; SUBSTITUTIONS; HYMENOPTERA; GENETICS; SYSTEMS	Batesian mimicry is seen as an example of evolution by natural selection, with predation as the main driving force. The mimic is under selective pressure to resemble its model, whereas it is disadvantageous for the model to be associated with the palatable mimic. In consequence one might expect there to be an evolutionary arms race, similar to the one involving host-parasite coevolution. In this study, the evolutionary dynamics of a Batesian mimicry system of model ants and ant-mimicking salticids is investigated by comparing the phylogenies of the two groups. Although Batesian mimics are expected to coevolve with their models, we found the phylogenetic patterns of the models and the mimics to be indicative of adaptive radiation by the mimic rather than co-speciation between the mimic and the model. This shows that there is strong selection pressure on Myrmarachne, leading to a high degree of polymorphism. There is also evidence of sympatric speciation in Myrmarachne, the reproductive isolation possibly driven by female mate choice in polymorphic species.	James Cook Univ, Sch Trop Biol, Townsville, Qld 4811, Australia		Ceccarelli, FS (corresponding author), James Cook Univ, Sch Trop Biol, Townsville, Qld 4811, Australia.	sara.ceccarelli@jcu.edu.au	Crozier, Ross H/C-6773-2009; Ceccarelli, F. Sara/L-3208-2019					59	30	31	1	123	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	1010-061X	1420-9101		J EVOLUTION BIOL	J. Evol. Biol.	JAN	2007	20	1					286	295		10.1111/j.1420-9101.2006.01199.x			10	Ecology; Evolutionary Biology; Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Environmental Sciences & Ecology; Evolutionary Biology; Genetics & Heredity	117WS	WOS:000242904600036	17210021	Bronze			2022-04-22	
J	Chapuisat, M; Goudet, J; Keller, L				Chapuisat, M; Goudet, J; Keller, L			Microsatellites reveal high population viscosity and limited dispersal in the ant Formica paralugubris	EVOLUTION			English	Article						ants; dispersal; Formica; genetic differentiation; microsatellite; population viscosity; queen number; relatedness; social evolution; social insects	LUGUBRIS ZETT HYMENOPTERA; MYRMICA-RUBRA LATREILLE; KIN SELECTION; GENETIC RELATEDNESS; VISCOUS POPULATIONS; SUBDIVIDED POPULATIONS; REPRODUCTIVE SUCCESS; SOCIAL-ORGANIZATION; INCLUSIVE FITNESS; POLYGYNOUS ANT	We used microsatellites to study the fine-scale genetic structure of a highly polygynous and largely uni-colonial population of the ant Formica paralugubris. Genetic data indicate that long-distance gene flow between established nests is limited and new queens are primarily recruited from within their natal nest. Most matings occur between nestmates and are random at this level. In the center of the study area, budding and permanent connections between nests result in strong population viscosity, with close nests being more similar generically than distant nests. In contrast, nests located outside of this supercolony show no isolation by distance, suggesting that they have been initiated by queens that participated in mating flights rather than by budding from nearby nests in our sample population. Recruitment of nestmates as new reproductive individuals and population viscosity in the supercolony increase genetic differentiation between nests. This in turn inflates relatedness estimates among worker nestmates (r = 0.17) above what is due to close pedigree links. Local spatial genetic differentiation may favor the maintenance of altruism when workers raise queens that will disperse on foot and compete with less related queens from neighboring nests or disperse on the wing and compete with unrelated queens.	UNIV LAUSANNE, INST ZOOL & ECOL ANIM, CH-1015 LAUSANNE, SWITZERLAND		Chapuisat, M (corresponding author), ZOOL MUSEUM, POB 448, CH-1000 LAUSANNE 17, SWITZERLAND.		Chapuisat, Michel/T-8686-2017; keller, laurent/AAI-7175-2020; Goudet, Jerome/A-9730-2012	Chapuisat, Michel/0000-0001-7207-199X; Goudet, Jerome/0000-0002-5318-7601; keller, laurent/0000-0002-5046-9953				81	149	150	0	26	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0014-3820	1558-5646		EVOLUTION	Evolution	APR	1997	51	2					475	482		10.1111/j.1558-5646.1997.tb02435.x			8	Ecology; Evolutionary Biology; Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Environmental Sciences & Ecology; Evolutionary Biology; Genetics & Heredity	WX722	WOS:A1997WX72200016	28565352	Green Submitted			2022-04-22	
J	Linksvayer, TA				Linksvayer, Timothy A.			Ant Species Differences Determined by Epistasis between Brood and Worker Genomes	PLOS ONE			English	Article							GENUS LEPTOTHORAX HYMENOPTERA; APIS-MELLIFERA; INTERACTING PHENOTYPES; MULTILEVEL SELECTION; GENETIC ARCHITECTURE; EVOLUTIONARY PROCESS; SOCIAL EVOLUTION; BEHAVIOR; CONFLICT; ENVIRONMENT	Epistasis arising from physiological interactions between gene products often contributes to species differences, particularly those involved in reproductive isolation. In social organisms, phenotypes are influenced by the genotypes of multiple interacting individuals. In theory, social interactions can give rise to an additional type of epistasis between the genomes of social partners that can contribute to species differences. Using a full-factorial cross-fostering design with three species of closely related Temnothorax ants, I found that adult worker size was determined by an interaction between the genotypes of developing brood and care-giving workers, i.e. intergenomic epistasis. Such intergenomic social epistasis provides a strong signature of coevolution between social partners. These results demonstrate that just as physiologically interacting genes coevolve, diverge, and contribute to species differences, so do socially interacting genes. Coevolution and conflict between social partners, especially relatives such as parents and offspring, has long been recognized as having widespread evolutionary effects. This coevolutionary process may often result in coevolved socially-interacting gene complexes that contribute to species differences.	[Linksvayer, Timothy A.] Indiana Univ, Dept Biol, Bloomington, IN USA		Linksvayer, TA (corresponding author), Arizona State Univ, Sch Life Sci, Tempe, AZ 85287 USA.	tlinksvayer@gmail.com		Linksvayer, Timothy/0000-0001-7034-1546	NSFNational Science Foundation (NSF); Indiana Academy of Sciences	This research was supported by an NSF Graduate Research Fellowship and a grant from the Indiana Academy of Sciences. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.		71	46	46	0	6	PUBLIC LIBRARY SCIENCE	SAN FRANCISCO	1160 BATTERY STREET, STE 100, SAN FRANCISCO, CA 94111 USA	1932-6203			PLOS ONE	PLoS One	OCT 3	2007	2	10							e994	10.1371/journal.pone.0000994			5	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	V10HU	WOS:000207455900030	17912371	Green Published, gold, Green Submitted			2022-04-22	
J	Giraud, T; Blatrix, R; Poteaux, C; Solignac, M; Jaisson, P				Giraud, T; Blatrix, R; Poteaux, C; Solignac, M; Jaisson, P			Population structure and mating biology of the polygynous ponerine ant Gnamptogenys striatula in Brazil	MOLECULAR ECOLOGY			English	Article						ants; budding; mating frequency; outbreeding; polygyny; population viscosity	GENE FLOW; REPRODUCTIVE SUCCESS; SOCIAL-BEHAVIOR; F-STATISTICS; HYMENOPTERA; EVOLUTION; DIFFERENTIATION; RELATEDNESS; NUMBER; HAPLODIPLOIDY	Gnamptogenys striatula is a polygynous ponerine ant, whose colonies contain either several differentiated queens or several gamergates. Population structure, queen mating frequency and deviation from random mating were investigated in a north-eastern Brazilian population. Eight workers from each of 33 queenright colonies and 17 queens and their progeny (20-40 offspring) were genotyped using eight variable microsatellite markers. Population differentiation tests indicated limited gene now at the scale of several kilometres, and tests of isolation by distance revealed population viscosity at the scale of a few metres. This population structure, together with the frequent colony migrations and fissions observed in the field, suggest that new nests are founded by budding in G. striatula. Genetic data showed that 13 of our 17 queens were single-mated and four were double-mated. The estimation of the range of maximal frequency of double-mated queens in the population was 0.232-0.259, demonstrating that mating frequency is low in G. striatula. The low estimated mean relatedness between the 17 queens and their mates (-0.04 +/- 0.49) indicated no evidence of inbreeding in G, striatula.	Univ Paris 13, Lab Ethol Expt & Comparee, F-93430 Villetaneuse, France; Univ Lausanne, Inst Ecol ZEA, CH-1015 Lausanne, Switzerland; CNRS, Lab Populat Genet & Evolut, F-91198 Gif Sur Yvette, France		Giraud, T (corresponding author), Univ Paris 13, Lab Ethol Expt & Comparee, Ave JB Clement, F-93430 Villetaneuse, France.	Tatiana.Giraud@ic-zea.unil.ch		Giraud, Tatiana/0000-0002-2685-6478; Blatrix, Rumsais/0000-0003-1662-7791				43	32	34	1	6	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0962-1083	1365-294X		MOL ECOL	Mol. Ecol.	NOV	2000	9	11					1835	1841		10.1046/j.1365-294x.2000.01085.x			7	Biochemistry & Molecular Biology; Ecology; Evolutionary Biology	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology	375MX	WOS:000165404800014	11091319				2022-04-22	
J	Kasparek, M				Kasparek, Max			Revision of the Palaearctic Trachusa interrupta species complex (Apoidea: Anthidiini) with description of four new species	ZOOTAXA			English	Article						Anthidium; taxonomy; parapatry; allopatry; contact zone; speciation	BEES HYMENOPTERA APOIDEA; MEGACHILIDAE; DIVERSITY	Trachusa interrupta (Fabricius, 1781) s.l. has so far been regarded as a widespread resin bee in the tribe Anthidiini, whose range extends from northwest Africa and the Iberian Peninsula in the west to Central Asia and China in the east. It was thought that the pattern of yellow maculations on head, meso- and metasoma was quite variable. Several forms which were described since the 18th century have been regarded as synonyms. A comprehensive analysis of hundreds of specimens from all parts of its distribution found that T. interrupta s. l. actually represents a complex of closely related species. The study which included the examination of type material and the analyses of morphometric data of 15 measurements of the head, antennae and wings through multivariate statistical methods showed that there was relatively little variation in the colour pattern. Different colour patterns mostly represent different taxa which form distinctive clusters in Discriminant Function Analysis of morphometric data. The complex hereby consists of three widespread species. Trachusa interrupta (Fabricius, 1781) s.str., T. integra (Eversmann, 1852) stat. resurr. and T. anatolica sp. n., whose combined range extends from the Western Mediterranean to Central Asia and China, and five further species with restricted ranges in the southern part of the overall distribution: T. varia (Olivier, 1789) stat. resurr. and T. maghrebensis sp. n. in Spain and north-western Africa, and T. heinzi Dubitzky, 2007, T. grandicornis sp. n., and T. taurica sp. n. in Turkey and Iran. Additionally, some populations mainly of T. interrupta s. str. show in the southern part of its distribution (e.g. Spain. Italy, Greece) distinctive features in the colour pattern or morphological traits such as antennal length. As these characters are widely overlapping between populations and seem to follow geographic clines, these differences do not seem to reflect taxonomically relevant units. It was thought that they represent populations with reduced but still not ceased reproductive isolation and hence species in statu nascendi. All species of the T. interrupta complex as here defined have clearly delineated distributional areas. There is a little overlap in the distribution areas of the species and even the two most widespread species, T. interrupta s. str. and T. integra, which both occur widely in the West Palaearctic show mutually exclusive patchy distribution patterns, i.e. the two species normally do not occur in the same region. Nevertheless, a few cases were found where two species occur in sympatry, and a few cases (less than 1% of all specimens) where specimens had characters of two species. The latter may indicate that hybridisation occasionally occurs in parapatric contact zones.	[Kasparek, Max] Monchhofstr 16, D-69120 Heidelberg, Germany		Kasparek, M (corresponding author), Monchhofstr 16, D-69120 Heidelberg, Germany.	Kasparek@t-online.de						45	5	5	0	2	MAGNOLIA PRESS	AUCKLAND	PO BOX 41383, AUCKLAND, ST LUKES 1030, NEW ZEALAND	1175-5326	1175-5334		ZOOTAXA	Zootaxa	JAN 21	2020	4728	1					1	48		10.11646/zootaxa.4728.1.1			48	Zoology	Science Citation Index Expanded (SCI-EXPANDED)	Zoology	KE9RO	WOS:000508888000001	32230582				2022-04-22	
J	Lushai, G; Markovitch, O; Loxdale, HD				Lushai, G; Markovitch, O; Loxdale, HD			Host-based genotype variation in insects revisited	BULLETIN OF ENTOMOLOGICAL RESEARCH			English	Article							APHID SITOBION-AVENAE; GENETIC DIFFERENTIATION; REPRODUCTIVE ISOLATION; GREENBUG HOMOPTERA; MOLECULAR MARKERS; PEA APHIDS; POPULATIONS; HYMENOPTERA; MICROSATELLITES; RACES	Elucidation of the genetic variability of a model insect species, the grain aphid, Sitobion avenae (Fabricius), a predominantly asexual herbivore within the temperate agro-ecosystem tested, was initiated using molecular DNA markers (RAPDs). This revealed genetic profiles that appeared related to host adaptation at the specific level amongst the natural populations colonizing different grasses and cereals (Poaceae) within the same geographic location. These profiles were recorded either as 'specialist' genotypes found on specific grasses, or as 'generalist' genotypes colonizing several host types including cultivated cereals or native grasses. These findings are compared with analogous systems found amongst insect species, including at a higher trophic level, i.e. interactions between hymenopterous aphid parasitoids. As the aphids and their respective plant hosts occur in the same geographical region at the same time, this appears to be a rare example of the evolutionary transition leading to sympatric speciation in insects. Hence, this study highlights the importance of understanding not only the demographic parameters to genetic diversity, but also the more intricate correlation of genetic diversity to host types in agricultural environments.	Agr & Agri Food Canada, Eastern Cereal & Oilseed Res Ctr, Ottawa, ON K1A 0C6, Canada; Univ Southampton, Sch Biol Sci, Biodivers & Ecol Div, Southampton SO16 7PX, Hants, England; IACR Rothamsted, Plant & Invertebrate Ecol Div, Harpenden AL5 2JQ, Herts, England		Lushai, G (corresponding author), Agr & Agri Food Canada, Eastern Cereal & Oilseed Res Ctr, Ottawa, ON K1A 0C6, Canada.	lushaig@em.agr.ca		Loxdale, Hugh David/0000-0002-6987-7172				48	68	71	0	10	CAMBRIDGE UNIV PRESS	CAMBRIDGE	EDINBURGH BLDG, SHAFTESBURY RD, CB2 8RU CAMBRIDGE, ENGLAND	0007-4853	1475-2670		B ENTOMOL RES	Bull. Entomol. Res.	APR	2002	92	2					159	164		10.1079/BER2001138			6	Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Entomology	549CK	WOS:000175426800009	12020375				2022-04-22	
J	Yamamoto, J; Uchida, K; Takami, Y				Yamamoto, Junpei; Uchida, Kei; Takami, Yasuoki			Colonization and Persistence of Urban Ant Populations as Revealed by Joint Estimation of Kinship and Population Genetic Parameters	JOURNAL OF HEREDITY			English	Article						bottleneck; colony; microsatellite; population genetics; sex-biased dispersal; urbanization	FORMICA-JAPONICA HYMENOPTERA; SIBSHIP INFERENCE; COMPUTER-PROGRAM; DIVERSITY; DIFFERENTIATION; BOTTLENECK; LANDSCAPE; PARENTAGE; PATTERNS; HISTORY	The decrease in biodiversity due to increasing urbanization has been well documented, but the processes of colonization and maintenance of wildlife populations in urban areas remain poorly understood. We address this issue using 462 individuals from 10 urban populations of the ant Formica japonica in Kobe City, Japan. We sampled workers regardless of colony identity, genotyped them using 6 microsatellite loci, and estimated allele frequencies and genotypes of reproductive individuals, together with other population genetic parameters, by estimating kinship structure using a likelihood method. Estimated genetic diversity and effective size of populations were not associated with environmental parameters, suggesting that populations are unaffected by urbanization. However, effective population sizes were small, and frequent population bottlenecks were detected. These results suggest that urban F. japonica populations are unstable, and the possibility of frequent extinctions and recolonizations in urban habitats. Populations were moderately differentiated without isolation by distance, suggesting a strong dispersal ability that enables colonization of urban habitats. Dispersal was male biased. Collectively, F. japonica was regarded as an urban adapter, which can colonize urban habitats by virtue of its preference for open ground and high dispersal ability but can persist in urban populations for only a short time, showing a tendency as a temporary urban inhabitant.	[Yamamoto, Junpei; Uchida, Kei; Takami, Yasuoki] Kobe Univ, Grad Sch Human Dev & Environm, Nada Ku, Kobe, Hyogo 6578501, Japan		Takami, Y (corresponding author), Kobe Univ, Grad Sch Human Dev & Environm, Nada Ku, Tsurukabuto 3-11, Kobe, Hyogo 6578501, Japan.	takami@people.kobe-u.ac.jp	Takami, Yasuoki/T-7336-2019	Takami, Yasuoki/0000-0002-6507-2115; Uchida, Kei/0000-0002-5955-6017	Graduate School of Human Development and Environment, Kobe University	Grant for young scientists from the Graduate School of Human Development and Environment, Kobe University.		52	4	4	4	33	OXFORD UNIV PRESS INC	CARY	JOURNALS DEPT, 2001 EVANS RD, CARY, NC 27513 USA	0022-1503	1465-7333		J HERED	J. Hered.	SEP-OCT	2013	104	5					639	648		10.1093/jhered/est041			10	Evolutionary Biology; Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Evolutionary Biology; Genetics & Heredity	203LJ	WOS:000323294400005	23861548	Bronze			2022-04-22	
J	Gueuning, M; Frey, JE; Praz, C				Gueuning, Morgan; Frey, Juerg E.; Praz, Christophe			Ultraconserved yet informative for species delimitation: Ultraconserved elements resolve long-standing systematic enigma in Central European bees	MOLECULAR ECOLOGY			English	Article						conservation biology; DNA barcoding; mitochondrial introgression; species delimitation; ultraconserved elements; wild bees	R-PACKAGE; HYMENOPTERA; MITOCHONDRIAL; APOIDEA; DIFFERENTIATION; INTROGRESSION; SPECIATION; DIVERSITY; INSIGHTS; DECLINE	Accurate and testable species hypotheses are essential for measuring, surveying and managing biodiversity. Taxonomists often rely on mitochondrial DNA barcoding to complement morphological species delimitations. Although COI-barcoding has largely proven successful in assisting identifications for most animal taxa, there are nevertheless numerous cases where mitochondrial barcodes do not reflect species hypotheses. For instance, what is regarded as a single species can be associated with two distinct DNA barcodes, which can point either to cryptic diversity or to within-species mitochondrial divergences without reproductive isolation. In contrast, two or more species can share barcodes, for instance due to mitochondrial introgression. These intrinsic limitations of DNA barcoding are commonly addressed with nuclear genomic markers, which are expensive, may have low repeatability and often require high-quality DNA. To overcome these limitations, we examined the use of ultraconserved elements (UCEs) as a quick and robust genomic approach to address such problematic cases of species delimitation in bees. This genomic method was assessed using six different species complexes suspected to harbour cryptic diversity, mitochondrial introgression or mitochondrial paraphyly. The sequencing of UCEs recovered between 686 and 1,860 homologous nuclear loci and provided explicit species delimitation in all investigated species complexes. These results provide strong evidence for the suitability of UCEs as a fast method for species delimitation even in recently diverged lineages. Furthermore, we provide the first evidence for both mitochondrial introgression among distinct bee species, and mitochondrial paraphyly within a single bee species.	[Gueuning, Morgan; Frey, Juerg E.] Agroscope, Res Grp Mol Diagnost Genom & Bioinformat, Wadenswil, Switzerland; [Gueuning, Morgan; Praz, Christophe] Univ Neuchatel, Inst Biol, Neuchatel, Switzerland		Gueuning, M; Praz, C (corresponding author), Univ Neuchatel, Inst Biol, Neuchatel, Switzerland.	gueuningmorgan@hotmail.fr; christophe.praz@unine.ch		Gueuning, Morgan/0000-0001-8574-9640	Swiss Federal Office for Agriculture (FOAG); Swiss Federal Office for Environment (FOEN)	The Swiss Federal Office for Agriculture (FOAG); The Swiss Federal Office for Environment (FOEN)		90	9	9	4	17	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0962-1083	1365-294X		MOL ECOL	Mol. Ecol.	NOV	2020	29	21					4203	4220		10.1111/mec.15629		OCT 2020	18	Biochemistry & Molecular Biology; Ecology; Evolutionary Biology	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology	OJ4FL	WOS:000574928900001	32916006				2022-04-22	
J	Schwander, T; Keller, L; Cahan, SH				Schwander, Tanja; Keller, Laurent; Cahan, Sara Helms			Two alternate mechanisms contribute to the persistence of interdependent lineages in Pogonomyrmex harvester ants	MOLECULAR ECOLOGY			English	Article						colony founding success; genetic caste determination; hybrid; Pogonomyrmex lineages	GENETIC CASTE DETERMINATION; FIRE ANT; REPRODUCTIVE ISOLATION; HYBRID ZONE; QUEEN; HYBRIDIZATION; HYMENOPTERA; FORMICIDAE; FITNESS; DROSOPHILA	Some populations of Pogonomyrmex harvester ants comprise pairs of highly differentiated lineages with queens mating at random with several males of their own and of the alternate lineage. These queens produce two types of diploid offspring, those fertilized by males of the queens' lineage which develop into new queens and those fertilized by males of the other lineage which mostly develop into functionally sterile workers. This unusual mode of genetic caste determination has been found in 26 populations and a total of four lineage pairs (17,42, G(1)-G(2), H(1)-H(2) and J(1)-J(2)) have been described in these populations. Despite the fact that a few interlineage queens are produced, previous studies revealed that there is a complete lack of genetic introgression between lineages. Here we quantify the proportion of interlineage queens produced in each of the four lineage pairs and determine the fate of these queens. In the F(1)-F(2), G(1)-G(2) and H(1)-H(2) lineage pairs, interlineage queens were produced by a minority of colonies. These colonies exclusively produced interlineage queens and workers, suggesting that interlineage eggs can develop into queens in these three pairs of lineages in the absence of competition with pure-lineage brood. An analysis of three key stages of the colony life cycle revealed that colonies headed by interlineage queens failed to grow sufficiently to produce reproductive individuals. In laboratory comparisons, interlineage queens produced fewer viable eggs, with the effect that they raised fewer workers and lost more weight per worker produced than pure-lineage queens. In the J(1)-J(2), lineage pair, we did not find a single interlineage queen, raising the possibility that interlineage eggs have completely lost the ability to develop into queens in this lineage pair. Hence, two distinct mechanisms seem to account for the complete lack of between-lineage gene flow in the F(1)-F(2), G(1)-G(2). H(1)-H(2) and J(1)-J(2) lineage pairs.	Univ Lausanne, Dept Ecol & Evolut, CH-1015 Lausanne, Switzerland; Univ Vermont, Dept Biol, Burlington, VT 05405 USA		Schwander, T (corresponding author), Univ Lausanne, Dept Ecol & Evolut, CH-1015 Lausanne, Switzerland.	tanja.schwander@unil.ch	keller, laurent/AAI-7175-2020	keller, laurent/0000-0002-5046-9953; Schwander, Tanja/0000-0003-1945-5374				29	23	23	1	9	WILEY-BLACKWELL	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	0962-1083			MOL ECOL	Mol. Ecol.	SEP	2007	16	17					3533	3543		10.1111/j.1365-294X.2007.03407.x			11	Biochemistry & Molecular Biology; Ecology; Evolutionary Biology	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology	207HR	WOS:000249242700006	17845428	Green Published			2022-04-22	
J	Sun, XJ; Xiao, JH; Cook, JM; Feng, G; Huang, DW				Sun, Xiao-Jing; Xiao, Jin-Hua; Cook, James M.; Feng, Gui; Huang, Da-Wei			Comparisons of host mitochondrial, nuclear and endosymbiont bacterial genes reveal cryptic fig wasp species and the effects of Wolbachia on host mtDNA evolution and diversity	BMC EVOLUTIONARY BIOLOGY			English	Article							POLLINATING WASPS; DNA; POPULATION; SPECIFICITY; INCOMPATIBILITIES; AMPLIFICATION; COMMUNITIES; HYMENOPTERA; PHYLOGENY; INFECTION	Background: Figs and fig-pollinating wasp species usually display a highly specific one-to-one association. However, more and more studies have revealed that the "one-to-one" rule has been broken. Co-pollinators have been reported, but we do not yet know how they evolve. They may evolve from insect speciation induced or facilitated by Wolbachia which can manipulate host reproduction and induce reproductive isolation. In addition, Wolbachia can affect host mitochondrial DNA evolution, because of the linkage between Wolbachia and associated mitochondrial haplotypes, and thus confound host phylogeny based on mtDNA. Previous research has shown that fig wasps have the highest incidence of Wolbachia infection in all insect taxa, and Wolbachia may have great influence on fig wasp biology. Therefore, we look forward to understanding the influence of Wolbachia on mitochondrial DNA evolution and speciation in fig wasps. Results: We surveyed 76 pollinator wasp specimens from nine Ficus microcarpa trees each growing at a different location in Hainan and Fujian Provinces, China. We found that all wasps were morphologically identified as Eupristina verticillata, but diverged into three clades with 4.22-5.28% mtDNA divergence and 2.29-20.72% nuclear gene divergence. We also found very strong concordance between E. verticillata clades and Wolbachia infection status, and the predicted effects of Wolbachia on both mtDNA diversity and evolution by decreasing mitochondrial haplotypes. Conclusions: Our study reveals that the pollinating wasp E. verticillata on F. microcarpa has diverged into three cryptic species, and Wolbachia may have a role in this divergence. The results also indicate that Wolbachia strains infecting E. verticillata have likely resulted in selective sweeps on host mitochondrial DNA.	[Sun, Xiao-Jing; Xiao, Jin-Hua; Feng, Gui; Huang, Da-Wei] Chinese Acad Sci, Key Lab Zool Systemat & Evolut, Inst Zool, Beijing 100101, Peoples R China; [Sun, Xiao-Jing; Feng, Gui] Chinese Acad Sci, Grad Sch, Beijing 100039, Peoples R China; [Cook, James M.] Univ Reading, Sch Biol Sci, Reading RG6 6BX, Berks, England; [Huang, Da-Wei] Hebei Univ, Coll Life Sci, Baoding 071002, Peoples R China		Huang, DW (corresponding author), Chinese Acad Sci, Key Lab Zool Systemat & Evolut, Inst Zool, Beijing 100101, Peoples R China.	huangdw@ioz.ac.cn	Cook, James/S-2128-2019; Cook, James M/D-6423-2011	Cook, James/0000-0001-8447-6126; Cook, James M/0000-0001-8447-6126	National Natural Science Foundation of China (NSFC)National Natural Science Foundation of China (NSFC) [31090253, 30900137]; Chinese Academy of SciencesChinese Academy of Sciences [KSCX2-YW-N-0807]; Ministry of Science and Technology of the Republic of ChinaMinistry of Science and Technology, China [2006FY110500]; National Science Fund for Fostering Talents in Basic Research [NSFC- J0930004]; Key Laboratory of the Zoological Systematics and Evolution of the Chinese Academy of Sciences [O529YX5105]	This project was supported by National Natural Science Foundation of China (NSFC grant no. 31090253, 30900137), partially by Major Innovation Program of Chinese Academy of Sciences (KSCX2-YW-N-0807), by Program of Ministry of Science and Technology of the Republic of China (2006FY110500), by National Science Fund for Fostering Talents in Basic Research (Special subjects in animal taxonomy, NSFC- J0930004), and by a grant (No. O529YX5105) from the Key Laboratory of the Zoological Systematics and Evolution of the Chinese Academy of Sciences. We thank the anonymous reviewers for their valuable comments and suggestions.		47	47	53	3	62	BMC	LONDON	CAMPUS, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1471-2148			BMC EVOL BIOL	BMC Evol. Biol.	APR 1	2011	11								86	10.1186/1471-2148-11-86			8	Evolutionary Biology; Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Evolutionary Biology; Genetics & Heredity	755SI	WOS:000289956300001	21457543	Green Published, gold, Green Accepted			2022-04-22	
